microRNA ID	RCC01	RCC02	RCC03	RCC04	RCC05	RCC06	RCC07	RCC08	RCC09	RCC10	RCC11	RCC12	RCC13	RCC14	RCC15	RCC16	RCC17	RCC18	RCC19	RCC20	RCC21	RCC22	RCC23	RCC24
miR-4755-3p	7,458120009	5,285862935	6,301696	2,181385932	5,121083399	6,601745698	7,785931783	6,075036928	3,825464929	4,273769404	5,791382438	3,852831961	4,699720092	4,820309747	2,884209824	3,885465803	3,724135142	3,755837567	5,606270935	2,954526947	4,37616498	4,71953634	3,987212037	4,68838257
miR-409-3p	7,458120009	5,127541202	4,822220995	5,579780778	7,984299056	7,079456432	6,073718545	6,757369602	5,978876055	7,517041777	6,787892002	6,263847974	7,642995278	6,634618331	7,155573777	6,21009761	7,445419357	7,515673255	8,925476839	7,704879652	7,782884686	6,402714471	7,71937548	6,160886258
miR-6793-5p	7,458120009	5,302427898	5,109243666	2,181385932	5,121083399	6,456968704	5,525367494	5,706760658	3,254057839	3,779563201	2,735066624	2,176918577	4,953142286	2,409831004	1,808143554	1,191001403	4,905496263	2,873744863	5,313617252	2,715909703	4,003221242	4,625378095	3,845382981	2,239651512
miR-146b-5p	7,439165992	10,53861282	11,44083239	10,62080053	12,90290725	11,41862748	9,970662212	9,185438232	10,72857247	13,50643491	10,30780514	13,7363257	12,20015344	11,42299485	11,51740777	12,31101403	12,45848146	12,5357799	10,30927397	11,45946569	11,79058126	10,70527557	11,9507604	10,68070126
miR-192-5p	7,410259722	13,07743918	13,20610272	11,27990646	11,40447802	10,75678512	8,720966116	11,14780927	14,07222529	13,11073086	11,32032662	12,73805192	12,32542736	11,9364648	12,49601437	14,29870209	12,63693103	13,14700301	9,453789177	13,34268762	11,50576464	12,1098522	13,76163619	9,667347396
miR-425-3p	7,410259722	6,176941029	5,754277398	4,433546983	6,097447878	6,333374414	6,487322046	6,746669832	5,969202269	5,617036983	5,791382438	6,172256055	6,611333946	5,344804316	5,358227894	6,026027221	6,431810693	6,386938666	5,886278402	5,891243274	6,683139462	5,924770676	6,877405986	6,119464953
miR-30a-3p	7,360757066	12,17540606	11,89930771	10,99856779	10,77283366	10,00644689	7,087888844	10,31526661	12,53745352	12,30631103	10,77247516	12,04938429	13,11973506	10,39919701	11,21695932	12,89038988	12,23812451	12,60788598	8,162265362	12,90588227	10,26557746	11,86735273	13,74529088	11,05762423
miR-92a-3p	7,340470406	12,5596751	12,77097537	12,79189992	13,18298953	10,296148	7,093524319	10,09834535	13,75786404	12,85821746	10,80729806	12,75339216	14,01555643	13,25071455	12,68515335	13,74998069	13,21792885	14,03437875	8,912146416	13,20295968	11,87264488	12,43409724	14,11163704	13,01928956
miR-671-5p	7,309495307	6,238493491	5,553716251	3,034633244	5,860766048	7,667128371	6,738171988	7,782023527	5,10468845	6,215802816	7,138044437	7,506052317	5,342488606	6,856455448	6,505043941	6,46832715	6,512255219	5,98605113	7,353105151	6,192574628	7,052238832	6,199872442	5,449565492	6,869279278
miR-4448-3p	7,28846949	8,814864366	8,821829018	6,257123862	8,230172187	8,684359317	7,493717633	9,50088052	7,777700407	8,835934177	8,231742653	8,486095332	7,152791932	7,609137408	8,349966985	7,855747248	7,970635848	7,061373411	4,946087872	7,406374645	7,813544569	7,900026042	7,287057241	9,414290003
miR-1260a-5p	7,28846949	11,74260584	11,68332028	12,09432891	11,82266414	10,73862972	7,799787214	11,15186987	12,54369643	12,86456243	10,75757515	12,21946898	11,61611437	11,75131662	11,81584862	12,60584463	11,84827142	12,60628698	7,811294187	12,33602654	11,84549663	11,74200654	12,49822807	12,64944016
miR-378c-3p	7,277840543	4,328447379	2,699296833	2,363349852	2,657893706	5,980043505	8,547054039	4,899430574	3,433617122	3,946360463	10,10667147	4,460176978	2,764149573	4,820309747	5,027249742	3,425995288	2,832340051	2,476162758	9,351332648	4,071375817	5,473083768	3,434314555	4,020592985	4,975163551
miR-1199-3p	7,267132706	4,817621015	4,861380395	4,116079578	4,167223573	8,030494979	10,04380118	6,469247749	3,908796495	5,423159349	8,451759013	5,139414973	5,924275172	6,607724609	4,844439034	4,202158613	5,180085063	5,152897637	7,849093027	4,935366134	6,660830364	4,524642813	5,994260103	5,377790151
miR-6872-3p	7,2563448	4,794386509	4,781968957	5,318360247	4,420868012	7,264856987	9,071551533	7,853576407	4,602446115	6,017666563	8,103538047	5,668045723	5,637698591	7,649253535	7,880936828	5,696637288	4,64503643	5,23972187	7,379175625	4,34742453	6,154293932	3,930651309	6,091710142	8,248064994
miR-181a-5p	7,234523927	11,30360359	11,20194126	10,7617312	11,51734406	10,08928959	7,126882567	9,376266049	11,997584	11,77017258	10,2336531	12,16830947	12,15466178	10,81379537	11,16405497	12,44683983	11,70661516	12,48791863	8,277638886	12,31964855	11,26726764	11,26801532	12,71210265	11,11986224
miR-29c-5p	7,201161023	7,589763967	7,547537224	6,741107473	6,436338514	8,078028129	8,231530755	9,846071944	7,837410206	7,722622103	8,328122407	8,647847445	6,988061579	7,874664959	7,587830821	7,807241352	8,180236342	7,189045551	8,528285274	7,852332554	8,984201108	7,565883004	7,985489482	6,394133124
miR-1291-5p	7,201161023	5,775595426	5,795298523	5,026102435	5,882041974	7,264856987	7,631801171	6,539119522	4,357496041	6,078818742	6,324551096	5,720720893	6,231174089	5,077148414	4,200022734	5,555388322	5,871152161	4,299254439	7,094482489	5,309530181	5,730390015	6,242786652	5,737464573	4,208934079
let-7f-1-5p	7,189866372	13,87952498	13,95268114	12,95772417	14,03560235	10,93743218	7,557631264	11,52037846	14,87097414	13,39773589	11,89675129	13,36958881	15,27694101	13,47499173	13,01267956	14,34065844	13,99485065	14,33224732	9,522898237	13,77105631	11,99723164	13,53559379	15,45101735	14,20872094
miR-4508-5p	7,189866372	4,156880084	4,65400123	0,572557243	5,537819657	6,049019369	7,036153758	7,0374747	3,541998668	4,735363067	5,491830597	5,119936239	5,153149258	6,203018515	4,777964761	3,998931697	4,380696593	2,784143474	5,313617252	3,094164721	5,948676925	5,092317018	3,511492364	4,04161683
miR-6836-5p	7,1784826	3,282232441	4,41172632	4,473692482	5,173793621	5,338155304	5,590583155	5,873406915	3,488825418	2,555368096	4,021768198	2,879314171	4,338350692	5,813459486	3,791971711	3,313508995	4,271147492	2,784143474	5,258502862	4,693275436	5,026457951	4,969944911	3,882168673	4,73300956
miR-1275-5p	7,1784826	5,089867893	5,042662104	4,727200163	4,77942627	6,506859527	6,39905776	6,19007347	4,233676659	4,187553727	5,146245781	6,780461928	5,545847287	5,392854048	2,884209824	4,872341798	5,275368478	5,443684427	7,858389999	6,01063375	6,810201169	5,617534109	4,887225753	3,32019953
miR-3180-5-3p	7,155441983	4,538800536	4,41172632	3,897393892	5,084842006	6,314820927	7,405855897	6,757369602	2,973517917	3,946360463	4,280834919	3,987903732	4,068165646	5,904667342	3,791971711	4,487845783	3,291009711	2,688606544	5,258502862	2,954526947	4,429923878	4,378356751	3,310241488	6,041770975
miR-339-5p	7,143782199	9,430484072	8,877806908	9,17873218	8,938550828	8,968758842	6,926761526	8,879923928	9,393486798	9,800540388	8,411712641	9,840482288	8,970403464	8,771540863	9,169835197	9,927376411	9,521314821	9,390505649	8,419432933	9,501142481	9,833605321	8,488912773	9,010916679	8,205151231
miR-25-3p	7,120176066	10,98556551	10,76518479	11,38017453	11,60051871	9,066263757	6,343385133	8,637951808	11,86652194	11,22706093	9,102835894	11,31411413	12,42229032	11,9002142	11,08334801	11,90154163	11,29008121	12,06363631	7,627756595	11,32759506	10,2252876	11,31134196	12,30966635	11,83057986
miR-3181-3p	7,096177242	3,282232441	4,357976164	2,524912266	4,611257814	4,863853338	6,305039512	4,449648859	2,973517917	3,293595805	3,517347819	2,450814171	4,338350692	3,37303253	0,642806741	1,425567363	3,346075047	1,925489956	3,693576221	1,773519193	2,716969866	4,171801605	3,011358547	2,838532336
miR-361-3p	7,071772442	8,672386542	8,636731038	7,984774753	8,923238431	8,410632849	8,311078941	8,754690077	9,56706045	9,373800393	9,031957619	9,658378566	9,292619192	8,623333084	9,108604684	9,495451272	10,30616151	9,294395442	8,769132456	9,858443599	9,591200283	8,872139155	9,554556876	8,704001054
miR-3178-5p	7,059413462	4,906988673	5,263379869	2,80216793	5,839171655	6,456968704	6,380737892	6,501427724	4,200987061	5,036003158	4,550424215	4,607319383	5,36953217	5,115837472	4,039043033	3,579815046	5,615052293	2,873744863	4,980555	5,174431335	5,523410029	5,801014529	4,77434165	5,065180225
miR-3613-5p	7,046947693	10,61933591	10,19733071	9,591704212	10,89085174	9,991921914	6,835546126	9,159455082	11,39328219	10,50464896	10,28258392	11,03549189	11,17823797	11,27607383	11,26496152	11,16177787	10,93798548	12,25595398	9,032019337	11,49878036	10,98194295	11,0800223	11,47077392	11,43723236
miR-34a-5p	7,034373272	9,688549884	9,717190712	9,742060215	10,58957127	8,199307908	7,222564959	8,446272038	10,98288184	10,30861547	8,095134018	11,00130138	10,09781628	9,701261887	9,67917497	11,33144909	9,881939285	10,80719872	7,117895886	10,33216035	9,387206438	9,769960942	10,18491858	10,16636451
miR-92a-1-3p	7,034373272	11,00709506	11,37301289	11,70310739	12,04586392	9,637984759	6,694340508	9,4686882	12,46734869	11,41950295	9,600683757	11,09987788	12,65844415	12,59696511	11,3622265	12,11631018	11,80790274	12,38250858	8,032756808	11,60013009	10,76466593	11,36690563	12,32846183	11,53525016
miR-10400-5p	7,034373272	5,75166842	6,151816985	5,832234541	6,560298431	6,866667131	7,212241616	6,475741424	4,916165373	5,665684291	6,586782245	4,520846356	6,378231434	6,856455448	5,18947917	4,704063841	4,86836058	4,39315919	6,16630359	5,558936229	5,772614439	5,911532711	5,544419409	5,921600809
miR-4512-5p	7,02168829	4,42237723	4,513568048	4,26076429	3,522458334	5,262722356	5,590583155	6,221323896	3,987576453	4,960023733	5,24070684	4,931672445	4,392091291	5,134799756	4,557916295	4,170213856	3,724135142	4,233073927	5,340404479	4,916673154	5,026457951	3,640939272	4,77434165	4,387047657
miR-4286-5p	7,008890783	9,923535602	10,66326632	10,64791821	10,45096074	9,839636522	7,647210498	10,27161723	10,80703448	11,48262037	10,01051635	10,6043988	9,974429229	9,949701898	10,43045116	10,39983413	10,39125613	11,06788534	7,853749002	11,25574209	10,56640663	11,04975472	10,69307483	11,17649969
miR-658-3p	6,995978739	3,347541281	4,183552583	3,490968583	3,575660967	5,054839753	6,003615846	3,706860006	1,247997999	3,208592216	4,220297843	2,879314171	2,843450362	3,608295082	-0,128923098	2,658555904	2,753063676	2,688606544	2,802327234	1,773519193	2,532690771	3,703723107	2,544962102	3,064876882
miR-767-5p	6,982950089	6,424025568	4,822220995	5,579780778	6,354984241	7,667128371	8,125500475	8,278137508	5,490109592	5,496709873	8,078177651	6,272695295	5,039871659	7,655832432	6,063787912	7,000530239	5,852256437	5,815631814	7,605843964	6,725646283	6,70510883	6,242786652	5,120638177	6,52043908
miR-6828-5p	6,943142949	8,57689553	8,377834658	6,773631469	8,006264993	8,941806336	7,093524319	8,16214468	7,406900727	7,843842769	7,660771762	7,55763971	7,431504563	7,444112447	6,118538551	7,346183536	7,313485076	7,046999355	6,450740424	6,253431338	7,135491372	7,933156163	7,449065611	8,789677506
miR-486-5p	6,929626022	8,857525765	9,577195996	9,859397987	11,92558724	12,17800591	8,241717475	12,12311617	10,89588154	9,541761511	10,41761798	8,085293403	12,67640656	14,49022076	11,50766554	9,963937165	10,7256721	11,81294325	11,42706267	11,28039753	13,24629014	10,96098099	10,57129516	9,014207146
miR-98-5p	6,915981253	11,90834026	12,16945613	10,81590586	12,05787589	9,75841879	6,737452269	9,363687601	13,20025539	11,83341175	10,15969579	11,67945215	12,83208941	11,08911635	11,32401534	12,56259259	12,00027638	12,37477866	8,194556786	12,04628652	10,34267251	11,69442837	13,24645207	12,45568052
miR-3648-2-5p	6,915981253	4,295727442	4,861380395	4,760035642	5,483175964	6,026391863	6,554240587	7,35177155	4,062276378	5,04828628	5,637841287	3,987903732	5,314928406	5,424020554	5,26422912	4,034853629	3,881520687	3,318736018	5,904344139	3,812928081	5,221981478	4,807923996	4,421362537	5,290907647
miR-657-3p	6,888298354	1,953015835	3,142421391	4,16593755	2,054062228	3,536281141	3,705563511	4,092119117	1,863774888	2,068678048	3,872404179	1,109976178	2,496171035	3,661569666	3,317653347	2,747837808	1,885564269	2,586291544	3,923557605	0,88226466	2,716969866	1,314484524	1,694837756	2,239651512
miR-5186-5p	6,874255126	6,176941029	4,74056155	5,816711356	5,524351539	7,303010664	9,007324025	6,799392358	6,387548144	6,716774281	7,837429321	5,733594568	5,356073754	5,904667342	5,608259624	5,592018062	6,373368467	5,289414101	7,178535269	6,619837416	6,769078243	6,645929908	6,160707369	4,07666871
miR-5695-5p	6,845751805	2,716981167	1,757560246	3,955250655	1,717818661	5,262722356	8,246783988	4,281931172	1,483677258	4,187553727	6,723920504	2,017628997	2,496171035	4,107864404	3,650513384	0,910749604	1,885564269	3,318736018	6,1051368	2,072678795	4,003221242	3,006443648	2,450145058	1,431758966
miR-450a-1-5p	6,845751805	8,654755227	7,117098834	7,096461413	7,979371983	8,393052712	7,242992645	9,631663383	10,25373401	9,040381588	8,645500053	9,164001106	8,107934637	9,012296498	9,293959312	9,538314674	8,800311061	9,101548457	8,100923423	9,028420066	7,848509868	7,208112023	9,723078893	8,313810421
miR-3182-5p	6,816673973	11,41419496	11,90312449	10,77333766	11,2989339	9,80183132	7,37841895	10,10569088	10,42495145	11,92119097	9,869806784	11,10927207	9,172032917	9,056473738	10,77580047	10,39336302	9,764311053	10,43782046	5,286323229	9,471830954	9,821085537	10,65179528	9,580670086	11,34904053
miR-324-3p	6,816673973	6,766107297	6,525422163	5,273579558	7,130624802	6,801528855	4,961125624	7,249376	7,61972264	7,598650067	6,777425136	7,339203187	7,889450388	7,59208744	7,032666874	7,70782882	7,707033137	7,632593432	6,954111422	8,094029214	7,143558375	6,833086587	8,432542089	6,636571805
miR-548ar-5p	6,801912287	5,163046844	4,043374073	-1,90150576	4,523445291	5,804753094	5,558343794	5,97808037	5,241620589	4,515497143	4,898042729	4,557991272	4,677346775	4,348357925	4,888793325	4,972469115	5,174373017	4,973237318	4,18234441	4,616983979	4,545223397	4,820950649	5,021162291	4,921143725
miR-122-5p	6,786997995	8,262434841	10,11870868	8,997843964	7,080890489	7,933499108	8,466825331	3,950110603	8,626454479	8,990330619	6,869000603	8,542052112	7,392483824	6,041584758	8,403311202	9,171641509	6,553782534	9,459059244	7,566677285	7,590123929	9,973674535	8,387383491	4,116337649	6,760309969
miR-3199-1-5p	6,786997995	6,891840143	6,258344205	4,58783216	5,7023425	8,110662325	6,162185495	6,311207999	6,44451292	5,914089058	7,018699728	6,829254433	4,741724581	7,182281185	6,077671594	7,775743879	5,371398112	6,475472427	7,722442099	6,374810006	6,917594476	5,696838371	5,025188133	5,801022278
miR-3909-5p	6,756698745	3,962120735	4,054330584	-1,90150576	3,522458334	5,444388493	5,491619772	5,080753494	3,642803967	4,231305502	4,157108883	4,030256451	2,285141254	4,107864404	3,493661874	1,191001403	4,023413147	4,362531755	6,210534768	4,231201574	6,442814445	4,171801605	1,992710431	4,494639168
miR-7976-5p	6,756698745	4,42237723	3,912385217	5,87782641	4,559375434	7,48827116	8,400176574	5,330465423	4,062276378	4,432131148	7,56665026	5,139414973	3,64979274	8,009195788	6,077671594	4,435055823	4,271147492	7,0079533	7,762608932	4,648661314	6,442814445	3,434314555	4,754638059	5,978310066
miR-6126-5p	6,741307102	3,582701203	4,65400123	2,80216793	4,661338981	5,444388493	6,586570749	5,480073734	3,37621179	3,021902211	5,209901949	3,477614707	4,282530535	5,057407724	1,808143554	3,885465803	4,242409243	3,498508946	3,774379313	2,954526947	4,800218642	4,378356751	3,310241488	4,110889127
miR-4454-5p	6,741307102	10,02994426	10,58354479	11,05423425	10,51279464	9,203701792	7,59254203	9,080705578	11,09415494	11,05093805	9,780906417	9,40536283	9,329240057	9,705628081	9,921685927	10,37245822	9,823717547	10,34980106	5,561434674	10,11465868	9,924778178	10,76192397	9,910031801	11,09710324
miR-7-1-5p	6,725749479	4,192864657	4,697930484	3,70844605	3,982578679	5,223473364	6,649135516	6,075036928	3,948724141	4,735363067	5,178424925	3,053698899	3,185343506	4,354275222	4,433875041	4,811514352	4,554417643	4,127737429	5,849453758	3,929401762	4,840475583	4,969944911	3,688075453	4,110889127
miR-4748-3p	6,694121694	4,620339454	4,46354564	1,973113146	3,153993029	3,974836927	5,904510009	5,912225381	3,048930533	2,249770577	3,300565118	1,634035282	3,410366378	3,945517295	2,444259879	3,370848177	3,111954984	0,670647104	4,451691116	2,954526947	3,49893176	5,462779013	3,310241488	4,665540499
miR-3665-5p	6,694121694	3,066440397	3,98510293	3,234787105	4,36151397	5,409839359	4,690687529	5,5432659	3,690682695	3,997932997	5,24070684	4,111405017	4,98846212	5,454527984	3,920790001	3,718803233	3,804973026	3,41142084	3,992734608	4,03717053	4,262236554	3,434314555	3,918039681	4,879154326
miR-4273-5p	6,694121694	5,664653449	5,233841964	5,026102435	4,909447597	6,827938124	6,265646802	6,354133686	5,050672246	5,325612601	6,140783402	5,599376321	4,100809211	5,171992615	5,027249742	5,905084127	5,569502739	5,93492497	6,855417398	5,558936229	6,201424742	5,963770995	4,470504529	4,898874122
miR-6800-5p	6,645340686	3,527406309	4,183552583	-1,90150576	4,36151397	5,374442512	5,712785578	5,179528266	3,642803967	3,118264904	4,93646235	2,680914825	5,382866196	4,354275222	2,261715456	2,83191499	3,593693635	2,688606544	5,313617252	2,879289303	5,853527435	4,339344051	2,717728685	4,240188935
miR-4313-3p	6,611878891	3,527406309	2,699296833	-1,90150576	4,096175591	4,701945131	5,878632006	4,937564191	3,541998668	3,522141695	3,872404179	2,783522297	2,680235014	3,810517967	3,920790001	3,191504866	2,669176454	2,084075372	3,923557605	3,641382357	3,596188496	2,671566962	1,992710431	4,300737838
miR-143-5p	6,611878891	7,9727373	7,80018594	8,3236614	8,691326024	8,536069163	5,558343794	6,575851606	8,145105494	8,75393843	8,052363469	8,635896994	9,126188882	8,664693629	7,946716278	8,64868751	8,81746137	9,867611885	7,222398643	9,555018563	8,309278475	8,823493586	9,906687998	8,688505639
miR-4312-5p	6,611878891	1,333577197	2,862600452	2,670190213	3,575660967	4,233772269	7,263135121	4,860261572	3,37621179	2,918639487	5,113332479	2,570447092	1,563042054	2,837780996	0,642806741	-0,576145608	1,885564269	1,54394605	4,401695156	4,137445551	4,003221242	2,671566962	4,116337649	2,838532336
let-7g-5p	6,594852378	13,67240486	13,70549	12,76009776	14,6217397	11,16902181	6,990067359	11,17923974	14,90700731	14,03021218	12,30236305	13,87580655	15,78403773	13,49113837	13,57892486	14,30927243	14,95016907	14,4003756	9,27438953	14,33598283	12,41575267	13,75181794	16,06242531	14,61126043
